firstnameid,lastnameid,playerjerseynameid,commonnameid,gkglovetypecode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,attackingworkrate,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,eyebrowcode,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,defensiveworkrate,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
7682,7682,7682,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40058,1,1,1,1,1,1,0,142,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40058,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7683,7683,7683,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40059,1,1,1,1,1,1,0,143,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40059,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7684,7684,7684,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40060,1,1,1,1,1,1,0,144,0,0,0,0,1,1,1,1,0,0,0,0,1,7,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40060,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7685,7685,7685,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40061,1,1,1,1,1,1,0,145,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40061,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7686,7686,7686,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40062,1,1,1,1,1,1,0,146,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40062,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7687,7687,7687,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40063,1,1,1,1,1,1,0,147,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40063,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7688,7688,7688,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40064,1,1,1,1,1,1,0,148,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40064,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7689,7689,7689,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40065,1,1,1,1,1,1,0,149,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40065,0,1,0,1,0,1,10,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7690,7690,7690,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40066,1,1,1,1,1,1,0,150,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40066,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11342,32429,12423,0,0,1,0,3,1,0,1,0,0,0,1,0,45,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,173,0,0,-1,1,0,142749,16,0,1,2,1,0,0,70,1,0,0,1,0,40067,1,1,1,1,1,1,0,151,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160097,0,0,0,14,1,0,3,27,2,0,1,40067,0,1,0,1,0,1,8,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7691,7691,7691,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40068,1,1,1,1,1,1,0,152,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40068,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
27205,22029,22029,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40069,1,1,1,1,1,1,0,153,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40069,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7692,7692,7692,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40070,1,1,1,1,1,1,0,154,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40070,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7693,7693,7693,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40071,1,1,1,1,1,1,0,155,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40071,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7694,7694,7694,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40072,1,1,1,1,1,1,0,156,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40072,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7695,7695,7695,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40073,1,1,1,1,1,1,0,157,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40073,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7696,7696,7696,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40074,1,1,1,1,1,1,0,158,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40074,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7697,7697,7697,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40075,1,1,1,1,1,1,0,159,0,0,0,0,1,1,1,1,0,0,0,0,1,8,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40075,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7698,7698,7698,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40076,1,1,1,1,1,1,0,160,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40076,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7699,7699,7699,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40077,1,1,1,1,1,1,0,161,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40077,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7700,7700,7700,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40078,1,1,1,1,1,1,0,162,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40078,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7701,7701,7701,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40079,1,1,1,1,1,1,0,163,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40079,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7702,7702,7702,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40080,1,1,1,1,1,1,0,164,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40080,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7703,7703,7703,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40081,1,1,1,1,1,1,0,165,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40081,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7704,7704,7704,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40082,1,1,1,1,1,1,0,166,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40082,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7705,7705,7705,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40083,1,1,1,1,1,1,0,167,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40083,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7706,7706,7706,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40084,1,1,1,1,1,1,0,168,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40084,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7707,7707,7707,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40085,1,1,1,1,1,1,0,169,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40085,0,1,0,1,0,1,6,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7708,7708,7708,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40086,1,1,1,1,1,1,0,170,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40086,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7709,7709,7709,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40087,1,1,1,1,1,1,0,171,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40087,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7710,7710,7710,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40088,1,1,1,1,1,1,0,172,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40088,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7711,7711,7711,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40089,1,1,1,1,1,1,0,173,0,0,0,0,1,1,1,1,0,0,0,0,1,8,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40089,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
34016,34016,34016,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40104,1,1,1,1,1,1,0,174,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160522,0,0,0,14,1,0,3,27,2,0,1,40104,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
34018,34018,34018,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40130,1,1,1,1,1,1,0,175,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40130,0,1,0,1,0,1,7,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
34017,34017,34017,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40135,1,1,1,1,1,1,0,176,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40135,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28089,28089,28089,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40400,1,1,1,1,1,1,0,177,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160207,0,0,0,14,1,0,3,27,2,0,1,40400,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28099,28099,28099,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40401,1,1,1,1,1,1,0,178,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160207,0,0,0,14,1,0,3,27,3,0,1,40401,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11342,36242,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40402,1,1,1,1,1,1,0,179,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40402,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11342,31472,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40405,1,1,1,1,1,1,0,180,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160097,0,0,0,14,1,0,3,27,2,0,1,40405,0,1,0,1,0,1,9,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28095,28095,28095,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40410,1,1,1,1,1,1,0,181,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160207,0,0,0,14,1,0,3,27,2,0,1,40410,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28096,28096,28096,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40411,1,1,1,1,1,1,0,182,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160207,0,0,0,14,1,0,3,27,2,0,1,40411,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28097,28097,28097,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40412,1,1,1,1,1,1,0,183,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160207,0,0,0,14,1,0,3,27,3,0,1,40412,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28098,28098,28098,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40413,1,1,1,1,1,1,0,184,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160207,0,0,0,14,1,0,3,27,4,0,1,40413,0,1,0,1,0,1,8,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
6174,8234,8234,0,0,0,0,0,58,1,59,0,0,0,61,0,16,70,-1,67,71,0,0,71,1,0,68,0,65,70,1,0,61,78,56,2027,67,68,68,0,0,1,68,67,185,3,0,-1,75,0,146600,5,0,71,73,77,0,1,81,1,0,0,57,0,40414,1,69,1,65,66,2,0,185,0,0,0,0,72,68,63,72,0,0,0,0,1,6,0,0,0,160161,0,2,0,14,1,0,3,80,4,0,67,40414,0,1,0,2,0,69,3,0,70,500,3,0,0,2,0,0,0,0,2,0,67,69,0,-1,62,0,0,0
29989,11721,11721,0,0,0,0,0,56,1,72,0,0,0,65,0,16,56,-1,75,73,0,0,70,1,0,63,0,60,70,1,0,64,70,69,2027,76,78,46,0,0,1,75,68,185,3,0,-1,78,0,146600,14,0,75,72,75,0,1,78,0,0,0,67,0,40417,1,59,1,68,60,2,0,186,0,0,0,0,49,73,67,66,0,0,0,0,1,9,0,0,0,160161,0,0,0,14,1,0,3,80,3,0,75,40417,0,1,0,2,0,73,8,0,70,500,3,0,0,2,0,0,0,0,2,0,70,62,0,-1,58,0,0,0
11342,32429,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40419,1,1,1,1,1,1,0,187,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160097,0,0,0,14,1,0,3,27,4,0,1,40419,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
16361,26121,26121,0,0,0,0,0,56,1,72,0,0,0,65,0,16,56,-1,75,73,0,0,70,1,0,63,0,60,70,1,0,64,70,69,2027,76,78,46,0,0,5500,75,68,183,3,0,-1,78,0,154608,14,0,75,72,75,0,1,72,1,0,0,67,0,40420,1,59,1,68,60,2,0,188,0,0,0,0,49,73,67,66,0,0,0,0,1,3,1,0,0,160161,0,0,0,14,1,0,3,80,4,0,75,40420,0,1,0,2,0,73,2,0,70,500,3,0,0,2,0,0,0,0,2,0,70,62,0,-1,58,0,0,0
11342,32429,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40422,1,1,1,1,1,1,0,189,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160130,0,0,0,14,1,0,3,27,3,0,1,40422,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
