chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15842,0,0,0,0,115113,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15843,0,0,0,0,115114,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15844,0,0,0,0,115115,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15845,0,0,0,0,115116,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15846,0,0,0,0,115117,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15847,0,0,0,0,115118,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15848,0,0,0,0,115119,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15849,0,0,0,0,115120,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15850,0,0,0,0,115121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15851,0,0,0,0,115122,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15852,0,0,0,0,115123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15853,0,0,0,0,115124,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15854,0,0,0,0,115125,0,0,0,0,0,0,0,0,0
0,1,220,16,0,0,220,220,220,220,16,220,220,0,220,220,0,220,0,220,0,1,111,220,0,16,220,0,220,0,220,111,7,220,220,16,0,220,220,220,0,220,0,0,-1,0,0,145,51,11232,0,0,0,0,115127,0,0,0,0,0,145,0,0,0
0,1,28,0,0,0,237,237,28,37,0,37,237,0,28,37,0,237,0,37,0,1,0,28,0,0,28,0,28,0,237,0,7,28,237,0,0,37,37,37,0,237,0,2,-1,0,0,145,51,11233,0,0,0,0,115127,0,0,0,0,0,145,0,0,0
0,1,220,83,0,0,220,220,220,220,22,220,220,235,220,220,0,220,0,220,0,1,23,220,0,83,220,235,220,0,220,237,7,220,220,22,0,220,220,220,235,220,0,0,-1,0,0,196,51,11234,0,0,0,0,115128,0,0,0,0,0,196,0,0,0
0,1,12,220,0,0,12,12,12,12,220,12,12,12,12,12,0,12,0,12,0,1,220,12,0,220,12,12,12,0,12,220,7,12,12,220,0,12,12,12,12,12,0,1,-1,0,0,196,51,11235,0,0,0,0,115128,0,0,0,0,0,196,0,0,0
0,1,12,24,0,0,12,12,12,12,223,12,12,10,12,12,0,12,0,12,0,1,245,12,0,223,12,10,12,0,12,245,7,12,12,24,0,12,12,12,10,12,0,2,-1,0,0,196,51,11236,0,0,0,0,115128,0,0,0,0,0,196,0,0,0
0,1,220,150,0,0,220,220,220,220,33,220,220,87,220,220,0,220,0,220,0,1,38,220,0,41,220,38,220,0,220,20,7,220,220,87,0,220,220,220,33,220,0,0,-1,0,0,145,51,11237,0,0,0,0,115129,0,0,0,0,0,145,0,0,0
0,1,220,8,0,0,220,220,220,220,23,220,220,23,220,220,0,220,0,220,0,1,99,220,0,8,220,99,220,0,220,23,7,220,220,23,0,220,220,220,23,220,0,1,-1,0,0,145,51,11238,0,0,0,0,115129,0,0,0,0,0,145,0,0,0
0,1,220,75,0,0,220,220,220,220,75,220,220,220,220,220,0,220,0,220,0,1,219,220,0,75,220,220,220,0,220,219,7,220,220,75,0,220,220,220,220,220,0,2,-1,0,0,145,51,11241,0,0,0,0,115129,0,0,0,0,0,145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,11239,0,0,0,0,115129,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,11240,0,0,0,0,115129,0,0,0,0,0,0,0,0,0
0,1,12,58,0,0,12,12,12,12,241,12,12,58,12,12,0,12,0,12,0,1,208,12,0,68,12,77,12,0,12,77,7,12,12,242,0,12,12,12,68,12,0,0,-1,0,0,145,51,11242,0,0,0,0,115130,0,0,0,0,0,145,0,0,0
0,1,12,220,0,0,12,12,12,12,194,12,12,220,12,12,0,12,0,12,0,1,194,12,0,220,12,220,12,0,12,220,7,12,12,194,0,12,12,12,220,12,0,2,-1,0,0,145,51,11243,0,0,0,0,115130,0,0,0,0,0,145,0,0,0
0,1,212,0,0,0,12,12,12,0,212,0,255,10,12,0,0,12,0,12,0,1,255,12,0,212,212,10,12,0,255,255,7,212,12,0,0,12,12,12,10,255,0,0,-1,0,0,145,51,11244,0,0,0,0,115131,0,0,0,0,0,145,0,0,0
0,1,12,139,0,0,12,12,12,12,68,12,12,139,12,12,0,12,0,12,0,1,228,12,0,68,12,228,12,0,12,228,7,12,12,139,0,12,12,12,68,12,0,2,-1,0,0,145,51,11245,0,0,0,0,115131,0,0,0,0,0,145,0,0,0
0,1,202,33,0,0,34,34,202,255,0,255,34,0,202,255,0,34,0,255,0,1,0,202,0,86,202,0,202,0,34,251,7,202,34,0,0,255,255,255,0,34,0,0,-1,0,0,145,51,11246,0,0,0,0,115132,0,0,0,0,0,145,0,0,0
0,1,220,133,0,0,220,220,220,220,2,220,220,0,220,220,0,220,0,220,0,1,61,220,0,19,220,0,220,0,220,254,14,220,220,106,0,220,220,220,254,220,0,2,-1,0,0,145,51,11247,0,0,0,0,115132,0,0,0,0,0,145,0,0,0
0,1,85,153,0,0,220,220,220,160,105,160,55,209,220,160,0,220,0,220,0,1,52,220,0,25,85,52,220,0,55,227,7,85,220,209,0,220,220,220,105,55,0,0,-1,0,0,145,51,11248,0,0,0,0,115133,0,0,0,0,0,145,0,0,0
0,1,220,243,0,0,220,220,220,220,64,220,220,123,220,220,0,220,0,220,0,1,255,220,0,255,220,255,220,0,220,13,7,220,220,123,0,220,220,220,64,220,0,1,-1,0,0,145,51,11249,0,0,0,0,115133,0,0,0,0,0,41,0,0,0
0,1,220,124,0,0,220,220,220,220,12,220,220,12,220,220,0,220,0,220,0,1,12,220,0,16,220,12,220,0,220,224,7,220,220,12,0,220,220,220,12,220,0,2,-1,0,0,145,51,11250,0,0,0,0,115133,0,0,0,0,0,145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11251,0,0,0,0,115134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11252,0,0,0,0,115134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11253,0,0,0,0,115135,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11254,0,0,0,0,115135,0,0,0,0,0,0,0,0,0
0,1,220,136,0,0,10,10,32,220,229,220,220,0,32,220,0,10,0,63,0,1,229,32,0,145,220,0,32,0,220,144,17,220,10,230,0,63,63,63,0,220,0,0,-1,0,0,145,51,11255,0,0,0,0,115136,0,0,0,0,0,145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11256,0,0,0,0,115136,0,0,0,0,0,0,0,0,0
0,1,220,0,0,0,220,220,220,220,46,220,220,143,220,220,0,220,0,220,0,1,101,220,0,0,220,101,220,0,220,0,7,220,220,143,0,220,220,220,46,220,0,0,-1,0,0,145,51,11259,0,0,0,0,115138,0,0,0,0,0,145,0,0,0
0,1,12,203,0,0,12,12,12,12,220,12,12,220,12,12,0,12,0,12,0,1,220,12,0,209,12,220,12,0,12,77,7,12,12,220,0,12,12,12,220,12,0,2,-1,0,0,145,51,11260,0,0,0,0,115138,0,0,0,0,0,145,0,0,0
0,1,220,194,0,0,12,220,220,220,52,220,220,201,220,220,0,220,0,220,0,1,45,220,0,52,220,156,12,0,220,45,7,220,220,194,0,12,220,220,50,220,0,0,-1,0,0,145,51,11261,0,0,0,0,115139,0,0,0,0,0,145,0,0,0
0,1,12,196,0,0,220,12,12,12,227,12,12,199,12,12,0,12,0,12,0,1,48,12,0,41,12,56,220,0,12,173,7,12,12,221,0,220,12,12,96,12,0,2,-1,0,0,145,51,11262,0,0,0,0,115139,0,0,0,0,0,145,0,0,0
0,1,36,0,0,0,224,224,36,36,0,36,224,0,36,36,0,224,0,36,0,1,0,36,0,0,36,0,36,0,224,0,0,36,224,0,0,36,36,36,0,224,0,0,-1,0,0,196,51,11263,0,0,0,0,115140,0,0,0,0,0,196,0,0,0
0,1,36,0,0,0,224,224,36,36,117,36,224,0,36,36,0,224,0,36,0,1,56,36,0,0,36,0,36,0,224,0,0,36,224,55,0,36,36,36,0,224,0,2,-1,0,0,196,51,11264,0,0,0,0,115140,0,0,0,0,0,0,0,0,0
0,1,10,247,0,0,10,10,10,10,247,10,10,46,10,10,0,10,0,10,0,1,255,10,0,247,10,28,10,0,10,255,0,10,10,247,0,10,10,10,135,10,0,0,-1,0,0,196,51,11265,0,0,0,0,115141,0,0,0,0,0,196,0,0,0
0,1,163,32,0,0,52,52,163,58,56,58,52,64,163,58,0,52,0,58,0,1,61,163,0,32,163,59,163,0,52,214,0,163,52,56,0,58,58,58,128,52,0,2,-1,0,0,196,51,11266,0,0,0,0,115141,0,0,0,0,0,196,0,0,0
0,1,220,230,0,0,220,220,220,220,62,220,220,230,220,220,0,220,0,220,0,1,62,220,0,62,220,62,220,0,220,62,0,220,220,230,0,220,220,220,62,220,0,0,-1,0,0,196,51,11267,0,0,0,0,115142,0,0,0,0,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,0,12,0,12,0,1,0,12,0,0,12,0,12,0,12,0,0,12,12,0,0,12,12,12,0,12,0,2,-1,0,0,196,51,11268,0,0,0,0,115142,0,0,0,0,0,196,0,0,0
0,1,220,199,0,0,220,220,220,220,235,220,220,14,220,220,0,220,0,220,0,1,245,220,0,163,220,15,220,0,220,196,0,220,220,235,0,220,220,220,14,220,0,0,-1,0,0,196,51,11269,0,0,0,0,115143,0,0,0,0,0,196,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,0,12,0,12,0,1,0,12,0,0,12,0,12,0,12,0,0,12,12,0,0,12,12,12,0,12,1,2,-1,0,0,196,51,11270,0,0,0,0,115143,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11271,0,0,0,0,115144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11272,0,0,0,0,115144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11273,0,0,0,0,115145,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11274,0,0,0,0,115145,0,0,0,0,0,0,0,0,0
0,1,224,197,0,0,254,254,224,0,15,0,254,114,224,0,0,254,0,0,0,1,55,224,0,5,224,55,224,0,254,241,0,224,254,114,0,0,0,0,15,254,0,0,-1,0,0,196,51,11275,0,0,0,0,115146,0,0,0,0,0,196,0,0,0
0,1,11,234,0,0,255,255,11,234,217,234,255,12,11,234,0,255,0,234,0,1,253,11,0,11,11,253,11,0,255,255,0,11,255,12,0,234,234,234,217,255,0,2,-1,0,0,196,51,11276,0,0,0,0,115146,0,0,0,0,0,196,0,0,0
0,1,220,102,0,0,220,220,220,220,0,220,220,0,220,220,0,220,0,220,0,1,0,220,0,90,220,0,220,0,220,93,0,220,220,0,0,220,220,220,0,220,0,0,-1,0,0,145,51,11279,0,0,0,0,115148,0,0,0,0,0,145,0,0,0
0,1,12,50,0,0,12,12,12,12,215,12,12,0,12,12,0,12,0,12,0,1,139,12,0,215,12,0,12,0,12,139,0,12,12,50,0,12,12,12,0,12,0,2,-1,0,0,145,51,11280,0,0,0,0,115148,0,0,0,0,0,145,0,0,0
0,1,249,253,0,0,254,254,249,132,86,132,254,243,249,132,0,254,0,132,0,1,53,249,0,224,249,82,249,0,254,127,0,249,254,177,0,132,132,132,203,254,0,0,-1,0,0,196,51,11281,0,0,0,0,115149,0,0,0,0,0,196,0,0,0
0,1,193,124,0,0,255,255,193,160,20,160,255,94,193,160,0,255,0,160,0,1,45,193,0,59,193,104,193,0,255,145,0,193,255,54,0,160,160,160,36,255,0,2,-1,0,0,196,51,11282,0,0,0,0,115149,0,0,0,0,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11283,0,0,0,0,115150,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11284,0,0,0,0,115150,0,0,0,0,0,0,0,0,0
0,0,220,44,0,0,220,220,220,220,14,220,220,44,220,220,0,220,0,220,0,1,185,220,189,14,220,198,220,0,220,185,13,220,220,44,0,220,220,220,14,220,0,0,-1,0,0,7,6,14832,95,95,0,0,115201,0,0,0,90,0,7,0,0,0
0,0,220,36,0,0,220,220,220,220,36,220,220,30,220,220,0,220,0,220,0,1,36,220,189,36,220,30,220,0,220,36,14,220,220,36,0,220,220,220,30,220,0,1,-1,0,0,7,6,14833,95,95,0,0,115201,0,0,0,90,0,7,0,0,0
0,0,220,75,0,0,220,220,220,220,114,220,220,74,220,220,0,220,0,220,0,1,3,220,189,114,220,3,220,0,220,3,0,220,220,75,0,220,220,220,113,220,0,2,-1,0,0,7,6,14834,96,96,0,0,115201,0,0,0,91,0,7,0,0,0
0,1,220,55,0,1,220,220,220,220,87,220,220,53,220,220,0,220,0,220,0,1,233,220,2149,38,220,247,220,0,220,184,0,220,220,52,0,220,220,220,92,220,0,0,-1,0,0,138,7,14841,72,27,0,0,115202,0,0,0,88,0,138,0,0,0
0,1,12,60,0,1,12,12,12,12,231,12,12,230,12,12,0,12,0,12,0,1,232,12,2149,210,12,230,12,0,12,245,0,12,12,228,0,12,12,12,230,12,0,1,-1,0,0,138,7,14843,62,28,0,0,115202,0,0,0,88,0,138,0,0,0
0,1,220,146,0,0,220,220,220,220,76,220,220,201,220,220,0,220,0,220,0,1,214,220,2149,13,220,214,220,0,220,83,0,220,220,201,0,220,220,220,75,220,0,2,-1,0,0,5,7,14842,85,14,0,0,115202,0,0,0,91,0,5,0,0,0
0,1,220,124,0,0,220,220,220,220,231,220,220,123,220,220,1,220,0,220,0,1,231,220,0,88,220,34,220,0,220,35,7,220,220,231,0,220,220,220,87,220,0,0,-1,0,0,105,55,11537,73,24,0,0,115246,0,0,0,100,0,105,0,0,0
0,1,38,43,0,0,21,21,38,57,54,57,21,49,38,57,1,21,0,57,0,1,39,38,0,54,38,44,38,0,21,39,7,38,21,43,0,57,57,57,61,21,0,2,-1,0,0,105,55,11538,98,98,0,0,115246,0,0,0,100,0,105,0,0,0
0,1,220,202,0,0,220,220,220,220,30,220,220,30,220,220,0,220,0,220,0,1,30,220,0,86,220,30,220,0,220,62,7,220,220,31,0,220,220,220,30,220,0,0,-1,0,0,196,51,11541,76,5,0,0,115260,0,0,0,93,0,196,0,0,0
0,1,220,28,0,0,220,220,220,220,204,220,220,30,220,220,0,220,0,220,0,1,225,220,0,28,220,30,220,0,220,28,0,220,220,38,0,220,220,220,30,220,0,2,-1,0,0,196,51,11542,86,12,0,0,115260,0,0,0,99,0,196,0,0,0
0,1,220,42,0,0,237,237,27,220,197,220,220,42,27,220,0,237,0,47,0,1,22,27,0,18,220,18,27,0,220,19,0,220,237,232,0,47,47,47,18,220,0,0,-1,0,0,196,51,11547,71,23,0,0,115263,0,0,0,88,0,196,0,0,0
0,1,220,28,0,0,12,12,12,220,204,220,220,30,12,220,0,12,0,12,0,1,225,12,0,28,220,30,12,0,220,28,0,220,12,38,0,12,12,12,30,220,0,2,-1,0,0,196,51,11548,86,12,0,0,115263,0,0,0,99,0,196,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15855,0,0,0,0,115267,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15856,0,0,0,0,115268,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15857,0,0,0,0,115269,0,0,0,0,0,0,0,0,0
0,1,232,44,0,0,241,229,7,30,225,0,241,0,7,0,0,229,0,30,0,1,253,7,2197,220,7,231,232,0,241,95,5,232,229,4,0,0,30,30,0,229,0,0,-1,0,0,94,17,12093,80,5,0,0,115358,0,0,0,93,0,94,0,0,0
0,1,7,107,0,0,220,229,7,220,229,30,229,227,7,30,0,229,0,30,0,1,232,7,2197,177,220,231,220,0,229,44,7,7,229,209,0,220,30,30,231,220,0,1,-1,0,0,94,17,12094,72,21,0,0,115358,0,0,0,91,0,94,0,0,0
0,1,220,166,0,0,119,220,220,211,78,220,220,167,220,220,0,220,0,220,0,1,119,220,0,44,78,39,78,0,220,38,0,220,220,211,0,211,220,220,45,119,0,2,-1,0,0,94,17,12095,89,10,0,0,115358,0,0,0,93,0,94,0,0,0
0,0,81,54,0,0,28,28,81,160,224,160,28,54,81,160,0,28,0,160,0,0,222,81,0,224,81,222,81,0,28,222,11,81,28,54,0,160,160,160,224,28,0,0,-1,0,0,98,51,13651,0,0,0,0,115364,0,0,0,0,0,98,3,0,0
0,0,220,173,0,0,220,220,220,220,245,220,220,173,220,220,0,220,0,220,0,1,66,220,0,245,220,66,220,0,220,66,0,220,220,173,0,220,220,220,245,220,0,2,-1,0,0,98,51,13652,0,0,0,0,115364,0,0,0,0,0,0,3,0,0
0,0,220,32,0,0,220,220,220,220,32,220,220,32,220,220,0,220,0,220,0,1,186,220,0,32,220,186,220,0,220,186,7,220,220,32,0,220,220,220,32,220,0,0,-1,0,0,98,1,13649,0,0,0,0,115365,0,0,0,0,0,98,0,0,0
0,0,220,45,0,0,220,220,220,220,153,220,220,32,220,220,0,220,0,220,0,1,43,220,0,153,220,186,220,0,220,43,11,220,220,45,0,220,220,220,32,220,0,2,-1,0,0,98,1,13650,0,0,0,0,115365,0,0,0,0,0,98,2,0,0
0,1,12,29,0,0,220,12,12,220,231,12,12,231,12,12,0,12,0,12,0,1,231,12,0,29,220,231,220,0,12,29,4,12,12,231,0,220,12,12,231,220,0,0,-1,0,0,217,111,12155,89,5,0,0,115366,0,0,0,95,0,217,0,0,0
0,1,220,229,0,0,12,220,220,12,36,220,220,93,220,220,0,220,0,220,0,1,52,220,0,229,12,52,12,0,220,229,4,220,220,93,0,12,220,220,36,12,0,2,-1,0,0,217,111,12156,88,9,0,0,115366,0,0,0,94,0,217,0,0,0
0,1,220,53,0,1,220,220,220,220,53,220,220,53,220,220,0,220,0,220,0,1,196,220,0,53,220,196,220,0,220,196,0,220,220,53,0,220,220,220,53,220,0,0,-1,0,0,1,0,13646,0,0,0,0,115423,0,0,0,0,0,1,0,0,0
0,1,41,220,0,1,42,42,41,128,220,128,42,128,41,128,0,42,0,128,0,1,220,41,0,220,41,42,41,0,42,220,0,41,42,220,0,128,128,128,41,42,0,1,-1,0,0,1,0,13647,0,0,0,0,115423,0,0,0,0,0,1,0,0,0
0,1,12,84,0,0,12,12,12,12,196,12,12,84,12,12,0,12,0,12,0,1,227,12,0,196,12,227,12,0,12,227,0,12,12,84,0,12,12,12,196,12,0,2,-1,0,0,1,0,13648,0,0,0,0,115423,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,11724,0,0,0,0,115486,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,11725,0,0,0,0,115486,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,11726,0,0,0,0,115486,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,13078,0,0,0,0,115486,0,0,0,0,0,0,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,220,0,220,0,220,0,1,0,220,0,0,220,0,220,0,220,0,0,220,220,0,0,220,220,220,0,220,0,0,-1,0,0,196,51,12308,0,0,0,0,115515,0,0,0,0,0,196,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,12309,0,0,0,0,115515,0,0,0,0,0,1,0,0,0
0,1,220,0,0,0,220,220,220,220,0,220,220,0,220,220,0,220,0,220,0,1,0,220,0,0,220,0,220,0,220,0,0,220,220,0,0,220,220,220,0,220,0,0,-1,0,0,196,51,12306,0,0,0,0,115516,0,0,0,0,0,196,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,12307,0,0,0,0,115516,0,0,0,0,0,1,0,0,0
0,1,220,61,0,1,220,220,220,220,10,220,220,35,36,220,0,212,0,220,0,1,173,220,0,77,220,173,220,0,220,52,0,220,220,35,0,220,220,64,10,220,0,0,-1,0,0,132,131,12120,86,13,0,78,115682,0,0,0,76,1,132,0,0,1
0,1,12,174,0,1,12,12,12,12,247,12,12,80,228,12,0,213,0,12,0,1,249,12,0,208,12,57,12,0,12,219,0,12,12,231,0,12,12,232,126,12,0,1,-1,0,0,132,131,12121,78,10,0,78,115682,0,0,0,100,1,132,0,0,1
0,1,220,30,0,1,220,220,220,220,60,220,220,68,12,220,0,12,0,220,0,1,60,220,0,30,220,62,220,0,220,30,0,220,220,65,0,220,220,12,62,220,0,2,-1,0,0,132,131,12122,72,27,0,78,115682,0,0,0,78,0,132,0,0,0
0,0,12,13,0,0,12,12,12,12,30,12,12,30,12,12,0,12,0,12,0,0,29,12,0,162,12,30,12,0,12,243,7,12,12,30,0,12,12,12,30,12,0,0,-1,0,0,1,1,12160,34,30,0,0,115702,0,0,0,100,0,1,0,0,2
